,LD1,LD2,LD3,Label
280234,0.135695483,-0.239046142,0.07562747,A
280254,0.090739531,-0.042463597,-0.29575807,A
280268,0.049737516,0.374044075,-0.270273955,D
280292,-0.007053874,0.506166586,-1.108005141,D
280316,0.428348299,1.041173415,-0.231082188,D
280340,0.073682965,0.121940657,-0.063083836,D
280356,-0.03380421,0.148645101,-0.060281655,D
280379,0.181683326,0.048498659,0.060985957,D
280403,0.00610455,0.036308734,0.011000588,D
280420,0.034841088,-0.054878366,-0.040709317,D
280441,0.162825064,0.050417551,-0.007491502,D
280464,1.357281017,1.678259267,-2.144071528,D
280488,0.105179106,1.519388931,-1.113461129,D
280512,0.199754325,1.209759046,-0.092974178,D
280536,0.190598808,0.497053081,0.137679549,D
280560,-0.339052844,0.97585849,0.574828656,D
280584,-0.532058262,0.451583278,0.264888578,D
280608,0.283622942,0.034928058,-0.333487199,D
280632,0.153030692,-0.06036024,0.114916483,D
280656,0.07584152,0.096572761,0.172569464,D
280680,0.456518487,1.924452013,-0.075119917,D
280704,0.219548827,0.35085013,-0.108459189,D
280728,0.524938464,0.765950145,-0.48099441,D
280752,0.036175935,0.672655851,0.370324986,D
280776,0.159424409,0.067918023,0.572873306,D
280799,-0.040834792,0.274695281,-0.03384163,D
280823,0.035935814,0.198085376,-0.099187578,D
280845,0.113335802,0.081194887,0.033976415,D
280869,-0.023075768,0.011731628,0.104689575,D
280893,0.056953232,-0.01851303,-0.085716462,D
280915,-0.055502748,0.086383258,0.029560584,D
280939,-0.010006733,-0.247331051,-0.04475279,D
280963,0.091821169,0.057929134,-0.152791102,D
280987,0.352921893,0.403338579,-0.778256536,D
281011,0.150108118,1.989429739,0.860151622,D
281035,0.947499117,0.369980375,0.446982272,D
281059,0.119353744,0.114401728,0.190395091,D
281083,0.196419756,0.686411688,-0.024878234,D
281107,0.111204004,-0.256099536,0.340302967,D
281131,0.104625961,0.358981147,0.210573876,D
281155,0.612074827,1.256073822,0.221052434,D
281179,0.48597072,0.345982208,0.564166864,D
281203,0.129608135,0.23399439,0.328547368,D
281227,0.044311737,0.098245576,0.150093458,D
281251,0.081829385,0.083539552,0.324791368,D
281275,-0.102369757,0.077028174,0.375425343,D
281299,0.006294749,0.128299978,0.204827865,D
281320,0.316791214,0.74004294,-0.593152521,D
281344,0.344634255,1.257316299,-0.571508245,D
281368,0.95149861,2.895346969,-1.197172734,D
281392,0.036443714,0.129057198,-0.082164377,D
281416,0.114125178,0.246585287,0.023001429,D
281440,-0.037847663,0.713963482,0.569788483,D
281464,0.00055667,0.161128047,0.085585073,D
281488,-0.113366218,0.228192184,0.253304964,D
281512,0.089526035,0.382652733,0.12328738,D
281536,0.363664861,0.982851538,-0.005277108,D
281560,0.937918095,2.578002653,0.353655804,D
281584,0.042790034,-0.009467916,-0.085785005,D
281606,0.494921858,0.498165602,0.059039984,D
281630,0.122921397,0.343623735,0.631108256,D
281654,0.052985528,0.212595325,-0.103276425,D
281678,-0.00442782,0.422863473,0.274847292,D
281702,0.552534391,-0.040442355,-0.356249946,D
281726,0.547546738,1.645221625,2.901849105,D
281750,0.440248537,0.842753185,-0.347668592,D
281774,0.181313871,0.17657525,0.021917166,D
281798,-0.005925599,0.202661333,0.518756704,D
281822,0.175984004,0.049373969,0.601129389,D
281846,0.190425171,0.396078367,0.400619375,D
281870,0.121992181,0.096565128,0.263177948,D
281893,0.21790327,0.42292293,-0.648075372,D
281917,0.408215687,0.757438603,-0.605651733,D
281941,0.788459523,1.792280813,-0.700348306,D
281965,1.257565197,2.005357195,2.797586664,D
281989,0.443723699,-0.191283466,1.011301621,D
282013,0.267329401,-0.263487928,0.089769712,D
282037,0.36148967,1.040704886,0.319647668,D
282061,0.271445277,0.016032643,0.188131187,D
282084,0.036639568,0.290253239,0.065723938,D
282108,0.444381886,0.420410879,0.081015033,D
282132,0.177430107,0.045079131,-0.501508952,D
282156,0.43100979,0.425703018,-0.056642501,D
282180,0.725835875,-0.259401349,-0.867219572,D
282198,0.199462797,-0.309375284,0.040539354,D
282217,-0.251600918,0.082400881,0.155225245,D
282237,0.143208221,-0.251887611,-0.110116448,D
282251,0.079411909,-0.100366232,0.02040373,D
282266,0.08228422,0.11042957,-0.181522278,D
282287,0.281978106,1.912112804,-0.06278318,D
282311,0.70421936,1.219659352,-0.713355945,D
282335,-0.231791703,3.254184065,1.274708977,D
282359,0.093598276,0.630845408,0.713819899,D
282383,0.148320398,0.534882184,0.111093727,D
282407,-0.569329145,1.20749137,1.395058997,D
282431,0.059144547,0.077891851,-0.082260624,D
282455,0.098542568,-0.035224907,0.224103895,D
282479,0.187819876,-0.104292892,0.334376049,D
282503,0.522053436,1.368634715,-0.719461474,D
282527,0.23696168,0.993488113,0.177519422,D
282551,0.546848698,0.568709722,0.83415789,D
282575,0.100704311,-0.011595339,0.253785871,D
282599,0.199778231,0.028137951,-0.194427077,D
282623,0.257335289,0.433330454,0.231279309,D
282647,0.116317719,-0.055515123,-0.088971331,D
282671,0.466290166,0.697430085,-0.542284465,D
282695,-0.5419011,-1.290262651,0.104573227,D
282719,0.743989085,1.328848414,-0.714689776,D
282743,0.524387576,0.20082642,-0.522604216,D
282767,-0.062357916,-0.657516936,0.169061004,D
282791,0.848339932,0.750898969,0.01015245,D
282815,0.050988989,-0.024384328,0.046921282,D
282838,-0.144337662,0.582038269,0.491031471,D
282862,0.093418844,0.197766688,-0.060794152,D
282886,0.205488067,1.145660021,0.065908066,D
282910,0.229324165,0.682777617,0.109736224,D
282934,1.092549467,1.156366525,-1.051026916,D
282958,0.124689956,0.18540827,0.584962074,D
282982,0.197608589,0.30888415,0.484308163,D
283006,0.312839238,0.097058152,0.417558151,D
283030,0.060186083,-0.100457822,0.094436407,D
283054,-0.071439834,0.15526332,0.22461526,D
283077,0.090873149,-0.064565566,0.619425528,D
283099,0.410241204,2.707514541,-0.867679979,D
283123,0.403282672,0.345784567,-0.183892749,D
283147,1.108561935,2.174397748,-1.363612658,D
283171,-0.087414008,0.263975301,0.25067612,D
283195,0.368697287,-0.165254456,-0.119514334,D
283219,0.49170122,0.355250127,0.085924249,D
283243,0.07260678,0.22819977,0.4158187,D
283266,0.032221262,0.099462565,0.189124423,D
283290,0.211916451,0.292908067,-0.136823554,D
283314,0.53958425,0.9070162,-0.437016399,D
283338,-0.026703828,1.529006498,-1.528375009,D
283362,0.293988465,0.722027739,0.773435145,D
283386,0.164557394,0.311736181,-0.080726651,D
283410,-0.218351705,0.618388061,0.511337287,D
283434,0.025098463,0.319758746,0.16635202,D
283458,0.015300556,0.232275454,0.164309819,D
283482,0.072476547,0.122626057,0.0105753,D
283506,0.106377279,0.155805051,-0.041656778,D
283530,0.010261138,0.356580569,-0.282934137,D
283554,0.160872595,0.135720138,0.305528156,D
283577,0.548561773,0.162829245,-0.570973493,D
283601,-0.021059594,0.307618389,0.001274213,D
283621,-0.009637345,0.191297721,0.023414771,D
283645,0.370434142,0.218169104,-0.34769241,D
283669,0.422964458,0.66845648,0.058151299,D
283693,0.59494086,0.511428637,-0.561051223,D
283717,0.171299112,1.092923061,0.386800709,D
283741,0.080183351,0.306121747,0.252798618,D
283765,0.276438091,-0.004636642,0.295389263,D
283789,0.102297213,0.169186471,-0.31529996,D
283813,-0.073621728,-0.005031514,0.077004895,D
283837,-0.000269353,1.176699345,-0.328178726,D
283861,0.164529643,1.042692279,1.591448726,D
283885,0.952972433,1.317947952,-0.553306799,D
283909,-0.398592495,0.716411847,-0.333249363,D
283933,0.264467104,0.439159856,0.260611946,D
283957,0.211736845,0.309486658,-0.010881908,D
283981,0.129006088,0.149819516,-0.04069437,D
284005,0.078274548,-0.046090573,0.037031871,D
284029,0.598436223,-0.122204953,-0.545609036,D
284053,0.136542501,-0.353061793,-0.733744476,D
284077,0.948818276,-0.530767014,-0.722449197,D
284101,0.154602413,0.384979372,-0.275028709,D
284125,0.111360534,-0.309341663,0.183783983,D
284149,0.390615834,0.148331987,0.004449996,D
284173,-0.151877878,-0.015201851,1.067278177,D
284197,0.309206211,0.176104751,-0.245949771,D
284221,0.194777821,-0.064784987,-0.064728121,D
284244,0.491075855,1.306412617,-0.507460162,D
284268,0.630715114,1.763272119,-0.406422544,D
284292,0.189531794,0.613815487,-0.658536156,D
284316,0.044293406,0.371458201,0.665535396,D
284340,0.297154883,0.449212187,0.72063063,D
284364,0.183988827,0.163639469,-0.122096451,D
284387,0.074767229,0.070342794,-0.190100158,D
284410,0.11064569,0.146460432,0.052264477,D
284433,0.148730678,-0.005396073,-0.31521977,D
284457,1.102817306,1.32687283,-0.061028094,D
284481,0.445224917,1.512352654,0.111468552,D
284505,0.984130274,2.509268998,-0.802079746,D
284529,0.014567586,0.434129969,0.17469701,D
284553,0.11043976,0.20317559,-0.365096934,D
284577,0.077696114,0.045568605,0.456027019,D
284601,0.653972765,0.842750207,0.009050128,D
284625,1.380571676,2.081357614,-1.291013933,D
284649,0.017231505,0.876246655,-0.40983455,D
284673,0.156451935,0.316572297,0.468146379,D
284697,-0.712514269,0.67611786,-0.879565329,D
284721,0.074758583,0.485105351,-0.16449775,D
284745,0.089328866,-0.156855118,0.052027387,D
284769,0.174007363,0.241662404,-0.348532005,D
284792,0.109893594,0.186419334,-0.449620901,A
284816,0.162353848,0.109317487,-0.102901081,A
284838,0.790428201,-1.494902534,-0.682518006,A
284855,2.077803092,-1.902027316,-0.797897652,A
284874,0.331218261,-1.076261632,-0.37758078,A
284892,0.957217787,-0.807095968,-0.695684554,A
284908,0.037232941,0.201021718,0.614484493,D
284932,0.051184789,0.929720636,0.097147173,D
284956,0.233805215,0.506348093,-0.186343342,D
284980,-0.014309017,0.096524796,0.158888491,D
285003,0.085003857,0.266174747,0.130778872,D
285026,0.006883174,0.13627796,0.237573453,D
285050,-0.027298881,0.041933987,0.091320438,D
285064,0.984642971,-0.166666734,-0.42311711,D
285088,-0.109233983,0.338970245,-0.039099774,D
285112,-0.016318776,0.085327222,0.045199139,D
285125,0.198357891,0.146066617,-0.103912476,D
285148,-0.002240452,0.226983411,-0.016034945,D
285171,0.23726349,0.29018627,-0.391777499,D
285195,-0.057385287,0.03805378,0.751920286,D
285219,0.058973236,-0.129784231,0.159438192,D
285243,-0.037960096,-0.104936056,0.079290749,D
285265,0.24653156,0.943086579,-0.606859823,D
285289,-0.014817944,1.438668476,0.167439609,D
285313,0.855034266,2.437618958,-0.792502119,D
285337,0.148961393,0.710417676,0.075931023,D
285361,-0.102327926,0.279640087,0.256290218,D
285385,-0.044796323,0.521481992,0.731562931,D
285409,0.049882383,0.000400885,0.274785058,D
285433,0.795895449,1.036921297,-0.298860796,D
285457,0.371736015,0.620088331,0.21952772,D
285481,0.64501511,0.675432981,0.923355491,D
285505,0.028529336,-0.110321079,0.135031498,D
285529,0.058343325,0.155802094,0.288437418,D
285553,0.188832876,0.316932131,0.033487623,D
285577,0.028472844,0.044330525,0.069186501,D
285600,0.033664,0.048447325,0.095224347,D
285624,0.37951688,0.983705742,0.606602014,D
285648,0.378844086,0.858531963,0.18578469,D
285672,0.328373143,-1.344191839,0.742961411,D
285696,0.650685821,0.496562608,-0.17807748,D
285720,0.338688665,0.66853908,0.032823744,D
285744,0.09238726,-0.621580855,0.456385327,D
285768,0.09072059,-0.149991399,0.104809447,D
285792,0.165383712,0.189866561,0.374765446,D
285816,1.087329259,5.777750972,-0.51193945,D
285840,0.54558897,0.587599344,1.316828305,D
285864,0.308374323,1.34339428,-0.667661963,D
285888,0.034652968,1.423876396,-0.459266431,D
285912,0.090415361,-0.070813268,1.116199475,D
285936,-0.062140529,0.250863596,-0.019148164,D
285960,-0.096153824,0.294428002,-0.078996188,D
285984,0.124867847,0.352315839,0.407328228,D
286008,0.168590848,-0.248236488,1.119954079,D
286032,-0.07515004,0.472752178,0.077541776,D
286056,0.602568083,1.669498135,-1.389619407,D
286080,0.321845288,-0.137954273,0.243624331,D
286104,0.007799923,0.001236548,-0.288021401,D
286127,0.385336713,0.439367302,-0.680375412,D
286151,0.707671299,0.576751789,-0.264938718,D
286175,0.421917685,0.61215213,-0.647841877,D
286199,0.263132783,0.179982135,-0.110762755,D
286223,0.30522925,0.180792222,0.107156807,D
286247,0.157294818,0.153914024,-0.124058219,D
286271,-0.104841023,-0.050366152,0.401468301,D
286295,-0.030083112,-0.003185856,0.109869143,D
286301,0.166423285,-0.173111045,0.096561268,D
286319,0.020110276,-0.147053088,0.26543286,D
286338,-0.016582078,-0.004390444,0.028382735,D
286343,0.024652385,0.031827929,0.055406312,D
286361,0.016499911,-0.051196604,-0.023841203,D
286377,-0.056675411,-0.048665732,0.110871741,D
286401,0.555253557,1.07943816,-0.568763729,D
286425,0.068191462,-0.148423431,0.448115667,D
286448,0.045841362,0.011106616,0.027662361,D
286467,-0.013619782,0.281160235,-0.069547314,D
286491,0.101689041,0.051228282,-0.132389546,D
286512,-1.076202475,2.131008643,2.184900382,D
286536,-1.127153647,1.471248564,2.323626119,D
286560,-1.006990395,0.668970841,-0.202571486,D
286584,-0.389094607,1.221496551,1.382622351,D
286608,0.443124641,0.852090812,-1.001412753,D
286632,0.23958947,0.271240599,0.845139109,D
286656,0.463641919,0.417181772,0.235687492,D
286680,0.282092837,0.068974921,0.41508559,D
286704,0.251096069,0.178642717,0.02336914,D
286728,0.208606455,0.278684698,0.287419097,D
286752,0.429681757,1.429283429,-0.119561392,D
286776,0.560832856,1.476655383,0.558872103,D
286800,0.537878733,1.655477857,-1.159705239,D
286824,1.186441028,1.792273668,0.935040651,D
286848,0.232195039,0.460803301,0.490525385,D
286872,0.492986801,0.51104356,-0.775640569,D
286896,0.211138956,1.330686247,-1.010827015,D
286920,0.347948151,0.638641045,-0.706886025,D
286944,-0.021789878,0.647160709,-0.30929533,D
286968,0.165114003,2.56E-05,1.100969383,D
286992,-0.004295881,0.087793903,0.275148782,D
287015,0.154815071,0.234121876,0.096885043,D
287038,0.033884491,0.145577988,0.019719519,D
287060,0.021963962,-0.082619856,0.074771929,D
287084,0.070679734,0.122142439,-0.060157739,D
287105,0.623572714,2.044167783,-0.923960806,D
287129,0.578739213,0.955871713,-0.490057974,D
287153,0.258347669,0.52934822,-0.163841723,D
287177,0.275379318,0.309413812,0.201016062,D
287201,0.249121459,0.700227078,-0.051169596,D
287225,0.108288241,0.147609673,-0.11902263,D
287249,0.036613619,0.008249527,0.288744771,D
287273,-0.013836818,-0.107986725,0.031410247,D
287295,0.850375713,2.809209178,0.671193324,D
287319,1.297445445,2.217156006,-2.514636787,D
287343,1.006075994,1.601157197,-0.292377959,D
287367,-0.017629339,0.917578123,0.981638391,D
287391,0.391375013,0.391835938,0.987832905,D
287415,0.311798849,0.855255736,0.164513464,D
287439,0.12301736,0.348335678,0.302886073,D
287463,0.189983787,0.272522195,0.550509007,D
287487,0.042522865,0.126803068,0.166191607,D
287511,0.584091481,1.136759789,-1.424423329,D
287535,0.53205348,-0.703953453,2.43821263,D
287559,0.398140234,0.786480309,-0.271725656,D
287583,0.38563251,-0.565809498,0.808671591,D
287607,1.040454253,1.8453626,0.387977506,D
287631,0.774813624,2.18007413,-0.466533565,D
287655,0.598387927,1.318535167,-2.297763069,D
287679,0.108513597,0.534818386,0.386494261,D
287703,0.205212136,0.520217911,-0.701922872,D
287727,0.188378205,0.172995926,0.464784067,D
287751,-0.090799493,0.098599816,0.073105527,D
287775,0.089915873,0.357785507,-0.021419994,D
287799,0.140068594,0.17493962,-0.130200172,D
287823,0.399992666,0.39761588,-0.306765668,D
287847,-0.777958968,4.44158503,-0.373602042,D
287871,0.242451962,0.26090323,-0.152634026,D
287895,0.081275292,0.19202955,0.133986758,D
287919,-0.565127075,1.181431328,0.704855217,D
287943,0.058440963,-0.001989868,-0.291984201,D
287966,0.089390402,0.874191396,0.384706111,D
287990,0.03144845,0.362562235,0.135106362,D
288014,0.438219027,0.76038537,-0.742007599,D
288038,0.033058599,0.193331792,-0.30725107,D
288062,0.02846419,0.078637091,0.125319012,D
288083,0.216319684,0.222048288,-0.10043877,D
288107,1.426486397,2.939174032,-3.078292098,D
288131,0.233927037,2.044598294,-0.212277542,D
288155,0.88564385,1.35821016,0.01357697,D
288179,0.071142775,1.840030905,0.840905865,D
288203,-0.225862023,0.577827479,0.068807472,D
288227,0.370775676,1.051125539,0.847309501,D
288251,-0.069243892,0.404588646,0.543910792,D
288275,0.089817397,0.210316163,0.054335155,D
288298,0.074224246,0.144296659,0.233620349,D
288322,0.62675181,0.113907425,0.606881392,D
288346,1.195043239,1.530235877,-0.438077853,D
288370,0.162953808,0.508611476,-1.324521264,D
288394,0.057232202,0.026219195,0.229964379,D
288418,0.226501943,0.096807698,0.273084431,D
288442,-0.060111288,0.176753791,-0.389455822,D
288465,0.079170483,-0.002547345,0.059755336,D
288489,0.233345413,0.254052202,0.26857176,D
288513,0.481953278,1.086882245,0.759497505,D
288537,1.336961476,2.405782741,1.759803777,D
288561,0.464254623,0.77784054,-0.467745648,D
288585,0.329553379,0.65995811,0.172398617,D
288609,0.604843486,1.374995054,1.364650273,D
288633,0.263775592,0.50008733,-0.459107636,D
288657,0.08143396,-0.178609519,-0.152020988,D
288679,0.073283902,0.172290273,0.105495485,D
288703,0.086324328,-0.014380157,-0.022577033,D
288727,0.03176277,0.0421479,0.125525939,D
288748,0.009589497,0.019628663,0.266778247,D
288771,0.237419301,0.293997423,-0.045003844,D
288794,0.401192324,1.116934856,-0.096687303,D
288818,0.135550424,0.443963786,-0.392464258,D
288842,0.651629811,1.741483569,-1.438328014,D
288866,0.086125861,0.059482794,0.225660115,D
288890,0.191245788,0.154444573,-0.042462399,D
288913,-0.091457099,0.557110105,0.136477419,D
288937,-0.058766189,-0.095913547,-0.010096984,D
288961,0.415066652,0.90425469,-0.458164,D
288985,0.358863683,1.585768542,0.316417998,D
289009,0.126256654,0.388813983,-0.432687054,D
289033,0.321655348,0.284779134,-0.105621703,D
289057,0.167275981,0.468452263,0.341956357,D
289081,0.057767417,-0.104642098,-0.097299756,D
289103,0.002097793,0.019181547,0.054603592,D
289126,0.118697871,0.826366491,0.016853349,D
289150,0.287449809,1.079651647,0.355150635,D
289174,0.694788516,1.782459013,-0.245002547,D
289198,0.165941758,0.10844318,0.248941649,D
289221,0.105882587,-0.110229618,0.425815844,D
289245,-0.039421712,0.328343887,0.334425344,D
289269,-0.023863308,0.059527602,-0.064142411,D
289293,0.377545408,0.329012699,0.825342073,D
289317,0.031541235,0.376810368,0.107765901,D
289341,-1.328447146,2.411093432,-0.319973034,D
289365,0.230780306,0.359581513,0.409706857,D
289389,-0.001243226,-0.050998874,0.221788361,D
289412,-0.243909782,0.452520576,0.345829539,D
289436,0.049623047,0.408758812,0.191946302,D
289460,0.309816667,0.29600011,0.452533129,D
289484,0.331960184,1.344383981,-0.436395748,D
289508,0.119102625,0.121856496,0.161935325,D
289532,-0.094202319,0.245565525,0.171921682,D
289556,0.002071067,0.363400723,-0.091937975,D
289580,0.025657021,0.268061142,0.280733765,D
289604,0.294062801,1.05028463,0.020438063,D
289628,0.715856593,0.928077465,-0.64359674,D
289652,0.053763919,0.284499911,0.770258017,D
289676,0.051904715,0.401601639,0.205304825,D
289700,0.154050883,0.284885297,0.07655148,D
289724,-0.108338355,0.034262926,0.031402189,D
289748,0.155316166,0.232715803,0.015833855,D
289772,0.006941859,0.144247828,0.100436684,D
289794,0.109970291,0.005128203,-0.050017133,D
289818,0.210097025,0.199596158,-0.279524826,D
289842,0.255519187,0.288081332,-0.301733723,D
289866,-0.046997066,0.079808279,-0.043160603,D
289883,0.036173785,0.110434469,-0.040575061,D
289905,0.06294375,0.093041771,0.005229672,D
289929,0.025080241,0.069562481,-0.02458853,D
289943,0.108358798,-0.688593727,0.272003133,D
289964,-0.037415539,-0.051132874,0.099440953,D
289976,0.063767321,-0.205777409,0.233680501,D
289998,0.095959019,0.956699299,-1.180097406,D
290022,0.909804007,-0.497186489,0.577881185,D
290046,-0.140203846,1.742943009,-2.131580778,D
290070,0.073737243,0.250220781,-0.215314817,D
290094,0.495835744,-0.702870569,0.712445584,D
290118,-0.32625141,-0.09088033,1.699195771,D
290142,0.738280464,1.9079185,0.384419358,D
290166,0.168989936,0.809598197,-0.677035898,D
290190,1.594336028,4.417118845,4.448554608,D
290214,0.416035236,0.66108442,1.228820517,D
290238,0.099427036,0.406327034,-0.024486751,D
290262,0.847776657,0.733676529,1.415993301,D
290286,0.012725331,0.424591306,0.501210345,D
290310,0.376275553,0.977679339,-0.734217562,D
290334,1.455517142,-1.57497994,1.269079024,D
290358,0.309893355,-0.808143344,0.373207917,D
290382,3.518226451,2.649840183,2.047901006,D
290406,0.754668617,-0.120878582,1.504734026,D
290430,0.132109497,-0.08497007,0.156110856,D
290454,0.13233229,-0.106409428,0.343309286,D
290478,0.120686029,-0.352593028,0.196217355,D
290501,-0.144159448,2.912546594,2.517454502,D
290525,-1.267542306,7.419464808,12.91560919,D
290549,-0.204508195,2.457603175,3.569406965,D
290573,-0.111052485,3.064092307,3.093256358,D
290597,0.060678438,-0.151056943,-0.055126107,D
290621,0.078525873,0.053686884,0.34249531,D
290645,0.086553756,-0.057269913,0.036684588,D
290667,-0.114564841,-0.04396934,-0.112020801,D
290691,0.031551825,0.124261926,0.145361722,D
290715,-0.060844404,-0.013492631,0.008471952,D
290734,-0.036626209,-0.051028122,0.2133544,D
290756,0.075630787,0.13673485,0.031850169,D
290776,0.038094117,0.005495369,0.131287793,D
290796,0.049541163,-0.000647132,0.175159439,D
290814,0.421106663,0.495337156,-0.202361572,D
290838,0.471139929,1.426585968,-0.989552597,D
290862,0.513168105,0.417546555,0.488436586,D
290886,0.149242727,-0.040814019,-0.051363373,D
290910,0.509296797,0.171308896,0.00821805,D
290934,0.106428609,0.138946627,0.082939036,D
290958,0.008695515,0.200572877,0.091606852,D
290982,0.2916706,0.063294923,-1.335768466,D
291006,0.259401053,0.332845535,-0.245290823,D
291030,0.053456507,0.059022151,0.10783458,D
291054,-0.239957291,-0.108582804,0.240920402,D
291078,0.109302177,-0.056430277,0.004002873,D
291102,-0.199183705,-0.262438148,0.325059659,D
291126,0.236784817,0.294163506,-0.128526688,D
291150,0.365931922,1.056429563,-0.003276406,D
291174,-0.029789524,-0.018500386,0.301308074,D
291197,0.14331244,0.105369501,0.122794071,D
291221,0.297219528,0.606545918,0.638858716,D
291245,0.007999465,0.053796688,0.123879909,D
291264,0.587627825,0.613200177,0.119527483,D
291288,0.348752523,0.615157043,-0.608253664,D
291312,0.949578187,1.504212488,-1.35003855,D
291336,-0.075070898,0.24891715,0.517649331,D
291360,0.088214633,-0.009280261,0.168807003,D
291384,0.339582762,0.476553768,-0.429771275,D
291408,0.099935353,0.048876012,-0.320154598,D
291431,0.105502273,0.026852083,-0.082023112,D
291453,0.254307091,0.768531499,-0.943006961,D
291477,0.182751362,0.267223542,-0.210582569,D
291499,0.065833513,0.854014435,-0.283802447,D
291523,0.172239043,0.193818632,0.620720126,D
291547,0.060512876,0.151600753,0.000159129,D
291568,0.418625374,0.176852828,-0.676540677,D
291592,0.880928309,1.477284959,0.981132177,D
291616,0.462972158,0.429912645,0.316306289,D
291640,0.73631044,1.50405461,-1.352612523,D
291664,0.126655899,0.362507529,0.698561708,D
291688,0.004297758,0.208463915,0.34332295,D
291712,0.161115677,0.095133025,0.090388828,D
291736,0.196639396,0.005663968,0.012503646,D
291760,-0.013188926,-0.001129837,0.172076967,D
291782,0.113930872,0.128802399,-0.218068489,D
291804,0.775640075,1.28801972,-1.341415305,D
291828,0.498302384,0.771728602,-0.493305705,D
291852,0.131378362,0.72623643,-0.413252465,D
291876,0.082419327,0.536382597,0.183158531,D
291900,-0.005198315,0.224104552,0.12694432,D
291924,-0.011000949,0.124745213,-0.06691751,D
291948,0.767493262,0.171047289,0.03648175,D
291972,-0.042056025,0.613333539,-0.272573632,D
291996,0.763248561,1.125897132,0.357512008,D
292020,0.713141341,0.310751155,-0.027973444,D
292044,0.164864302,-0.028579836,0.506948131,D
292068,0.277494811,0.230940282,0.50699117,D
292092,0.017709432,0.289671205,0.065445085,D
292115,0.680646183,1.033766072,-0.676065055,D
292139,0.446204584,0.788359923,-0.450646082,D
292163,1.079308521,1.514350608,-1.568674158,D
292187,0.375234689,0.056114557,-0.314824136,D
292211,0.124332559,0.160115959,0.460253476,D
292235,0.024263364,0.43131816,0.199448741,D
292259,0.047251466,-0.01625915,-0.055488784,D
292283,0.052167463,0.239069798,0.236526892,D
292306,0.417447582,0.108630207,0.310834591,D
292330,0.26032027,0.055556316,0.745007445,D
292354,0.26132854,0.371941105,-0.489367823,D
292378,0.373551556,0.231567639,-0.069745135,D
292402,-0.100630915,-0.063374993,0.367405814,D
292425,0.062878652,0.031288093,0.134234763,D
292449,0.017832936,-0.273671477,-0.118170915,D
292473,-0.013718396,-0.006454294,-0.029714183,D
292484,-0.030265558,0.07428054,-0.087747417,D
292502,0.052079811,-0.063271475,-0.11230623,D
292523,-0.006739495,-0.009928012,0.101542759,D
292541,0.272169994,0.666396559,-0.129183314,D
292565,0.191174364,0.560582804,-0.37631445,D
292589,0.361963336,0.432065119,-0.238925178,D
292613,0.075862446,0.016533837,0.352156911,D
292637,0.1985208,0.13801636,-0.355245481,D
292661,-0.005697915,0.234943646,0.330553234,D
292685,0.184911336,0.791426348,0.331343823,D
292709,0.947613314,1.147640101,-0.222482484,D
292733,0.411250485,0.104730823,-0.32517226,D
292757,0.256620241,0.082340351,-0.444030412,D
292781,0.31371194,0.440370723,-0.147692838,D
292805,0.123235406,-0.181491356,0.370372045,D
292829,0.176310198,0.077685638,-0.144424175,D
292853,0.097480386,-0.089130151,0.113601228,D
292877,0.144858591,0.871970938,-1.298613112,D
292901,0.672188593,1.730977629,-0.790667693,D
292925,0.111254241,0.553166368,0.157771318,D
292949,-0.103404549,0.239020834,-0.312498419,D
292973,0.195290232,0.44930182,0.031518749,D
292997,0.012185804,0.281169281,-0.12534735,D
293021,-0.037763505,0.005318015,0.041796579,D
293045,0.289287757,0.17552623,0.081056927,D
293069,0.367699685,0.700780606,-0.922108141,D
293093,0.339370162,1.487134222,-1.050291489,D
293117,0.195613311,0.291655567,0.271202946,D
293141,0.163505476,0.260630135,0.260878885,D
293165,-0.140394185,0.373779879,0.646557548,D
293189,0.141968907,0.136070544,-0.161167431,D
293213,0.060426744,0.738813691,0.057061934,D
293237,0.445213543,0.561094606,-0.877669226,D
293261,0.689738938,0.409937263,0.20105023,D
293285,0.231236985,0.048049788,0.651346919,D
293309,0.396994832,-0.087651619,0.330227887,D
293333,0.326971493,0.690491652,1.045343764,D
293357,0.018823868,-0.020013438,0.056236879,D
293380,0.153476968,0.185537542,0.427297629,D
293404,0.038939426,0.089595005,0.104376159,D
293428,0.16624509,0.58745385,0.372780523,D
293452,-0.432452019,1.63657236,0.539345288,D
293476,0.257868755,1.232535185,-1.534471118,D
293500,0.041190757,0.387803958,0.107737285,D
293524,0.078658616,0.951923948,-0.529637391,D
293548,-0.086353979,0.112765442,0.598820879,D
293572,0.549195678,0.704660212,0.385506983,D
293596,1.414992598,2.161967657,-1.583372472,D
293620,0.799296884,3.05333777,-0.822938685,D
293644,0.487146518,0.559051264,0.979219577,D
293668,0.67768577,0.909837716,0.814958495,D
293692,0.65294393,0.940736426,1.288799686,D
293716,0.000901979,0.200011336,0.137374869,D
293740,0.02810286,0.432439791,0.148110632,D
293764,0.259641189,0.364851831,0.118213775,D
293788,0.472821158,1.239620008,-0.420585001,D
293812,0.563744705,-0.169863387,-0.047571295,D
293836,-0.14696515,1.491678895,0.486361028,D
293860,0.107193697,0.518410562,0.70264018,D
293884,-0.010219748,-0.005380574,0.413034953,D
293908,0.275820738,0.431552868,0.87596931,D
293932,-0.054862382,0.278552451,0.02006597,D
293955,-0.008153517,0.081580882,-0.283829953,D
